0,  1,  1512184,  27186793,  3393228,  3081235,  46441598,  1708512654,  28748740931,  3981596,  16909239,  1171970539,  42,  85.18,  17478.9,  0,  0,  10,  0
1,  0,  6609073,  8174,  175,  215,  98032798,  3837826042,  20119666077,  168,  4073,  2642216206,  0,  77.26,  85.15,  0,  0,  8,  0
1,  0,  4732900,  19960934,  3765340,  2202697,  61595240,  2237444633,  37267742694,  3260429,  11066519,  1537417548,  0,  14838.4,  74.765,  0,  0,  13,  0
1,  0,  4875329,  11639566,  2931820,  544530,  73261477,  2614870707,  31388280208,  1415529,  6669454,  1812174652,  0,  8857.7,  75.075,  0,  0,  11,  0
1,  0,  4656351,  16836648,  3388516,  1538742,  65860744,  2371604752,  34280640772,  2578891,  9572992,  1632614553,  0,  12784.7,  74.465,  0,  0,  12,  0
1,  0,  8887227,  12105,  250,  120,  121667033,  21001694556,  25952204045,  258,  5321,  3123612838,  0,  77.235,  84.81,  0,  0,  9,  0
1,  0,  1676462,  603,  40,  5,  47472579,  2532515821,  8599225080,  0,  697,  1777069123,  0,  76.7,  81.305,  0,  0,  3,  0
0,  1,  2243576,  28004043,  3817523,  3072966,  56981496,  2063870810,  45947539395,  4852260,  16647729,  1410817750,  0,  19616,  88.185,  0,  0,  16,  0
0,  1,  320324,  10906151,  1297295,  751344,  16043657,  889811995,  8637380263,  1468952,  7474324,  601676433,  0,  7953.67,  81.785,  0,  0,  3,  0
0,  1,  1398136,  25830855,  3083511,  3064318,  43197064,  1609273256,  25954470842,  3167902,  16565869,  1093166551,  0,  83.91,  16722.8,  0,  0,  9,  0
0,  1,  2230468,  29877554,  3705024,  3094590,  59434800,  2101093498,  49171749525,  4862847,  18334529,  1421081184,  0,  19738.2,  87.69,  0,  0,  17,  0
1,  0,  9447001,  14115,  440,  280,  128761988,  4636507643,  28514735918,  330,  8613,  3221193210,  0,  88.705,  72.92,  0,  0,  10,  0
0,  1,  1999874,  28933444,  3750064,  2989385,  53613711,  1919997034,  37450743285,  5348754,  17217376,  1313933299,  0,  18774,  86.755,  0,  0,  13,  0
1,  0,  5035420,  25202496,  3771343,  2974967,  61649276,  2196227722,  48686537045,  3782774,  14855890,  1500693410,  0,  17451.3,  76.37,  0,  0,  17,  0
1,  0,  4361139,  1537,  45,  5,  79141507,  3369391045,  14289008539,  31,  737,  2359109499,  0,  76.85,  82.055,  0,  0,  5,  0
0,  1,  72729,  7799677,  797216,  731509,  7632036,  804675145,  5631069621,  1430607,  4736745,  568076620,  0,  82.36,  6063.26,  0,  0,  2,  0
0,  1,  483321,  15375515,  1704294,  1615612,  21606756,  1016197819,  11593173176,  1754003,  10556629,  690128083,  0,  10347.5,  82.675,  0,  0,  4,  0
1,  0,  4974096,  25816527,  3805706,  3100119,  61157343,  2178260040,  45920693674,  3277460,  15736347,  1492087591,  0,  17269.9,  74.525,  0,  0,  16,  0
1,  0,  5249282,  7021,  450,  295,  88982625,  3807373958,  17195121393,  224,  6482,  2634503561,  0,  80.655,  86.275,  0,  0,  6,  0
0,  1,  769774,  17975757,  1760588,  2298049,  27662608,  1138580228,  15166067117,  2070141,  12203499,  779545476,  0,  139.195,  13520.6,  0,  0,  6,  0
1,  0,  16094,  816,  35,  0,  26365942,  2326136110,  5711174395,  13,  437,  1664163446,  0,  78.625,  81.8,  0,  0,  2,  0
0,  1,  2222177,  29475727,  3769705,  3066414,  57485704,  2041447514,  43269677960,  4273209,  18693531,  1384872854,  0,  19401.6,  88.61,  0,  0,  15,  0
0,  1,  1940378,  27782653,  3629196,  2911869,  50935518,  1870026231,  34537841955,  4857563,  16596440,  1269826573,  0,  18291.3,  85.32,  0,  0,  12,  0
1,  0,  2225286,  1173,  60,  14,  60869455,  3140317913,  11583481484,  10,  450,  2160493631,  0,  76.94,  82.02,  0,  0,  4,  0
